index stat_dist conf_int99
1 0.07941182454427083 0.023310352443410478
2 0.08036110617897728 0.05934928326825714
3 0.112421875 0.010775722570534182
4 0.08417397357047872 0.02348368562373349
5 0.11458042689732142 0.09357867271253609
6 0.058916015625 0.005255548697939689
7 0.02875310724431818 0.010456063810379489
8 0.06678989955357142 0.0029884934045632497
9 0.12418989701704546 0.023761313386427008
10 0.07853560014204546 0.0070606133725234265
11 0.10550204190340909 0.04109261610290906
12 0.024013671875 0.006297648410043939
13 0.024013671875 0.006297648410043939
14 0.06919167258522728 0.007531602179816723
15 0.1390047940340909 0.12356534595843553
16 0.0457763671875 0.06990131288166705
17 0.06459738991477272 0.011921044549704055
18 0.0303759765625 0.03716543438010019
19 0.0303759765625 0.03716543438010019
20 0.05528913225446429 0.009976039849976338
