index stat_dist conf_int99
1 0.0992465549045139 0.02272872003010226
2 0.03276715959821429 0.005325229234778687
3 0.10398832280585106 0.022561245420500465
4 0.1789828213778409 0.050808775119625754
5 0.1778897372159091 0.10906363456050286
6 0.033991033380681816 0.006420746325646189
7 0.04466663707386364 0.016407994960122498
8 0.1187744140625 0.025718236741606934
9 0.18245072798295456 0.03205797553038692
10 0.13301225142045456 0.016245887871915766
11 0.13494318181818182 0.018976585421674453
12 0.04769065163352273 0.007782897202612043
13 0.04769065163352273 0.007782897202612043
14 0.11620221819196429 0.023752432572379054
15 0.14142400568181818 0.016969171112913028
16 0.04222523082386364 0.011913010639589248
17 0.037775213068181816 0.01004713596085524
18 0.031721635298295456 0.0060409742105847946
19 0.031721635298295456 0.0060409742105847946
20 0.02678888494318182 0.010049302554762427
