index stat_dist_diff conf_int99
2 -0.01106675904750682 0.01520830238786441
6 -0.016082111125234284 0.012355718181474672
8 -0.02219342596130949 0.0016552625140221849
14 -0.012152200750756882 0.017451970434068476
