index stat_dist_diff conf_int99
5 -0.08310211598398967 0.0036869690524547506
10 -0.07031907403897694 0.00406906226682601
11 -0.06686117012283715 0.002525649557754969
15 -0.07776982336020394 0.00403345358914429
