index stat_dist conf_int99
1 0.042222892713246855 0.006175690740422574
2 0.05316821174442488 0.013843493621055417
3 0.0995308602919601 0.010986436767155118
4 0.04899977731591449 0.005735149035052684
5 0.07491694655373832 0.018833906282842816
6 0.05403936476934524 0.01474479468169511
7 0.029115513392857142 0.0017974261206230306
8 0.048685709635416664 0.009942687965188638
9 0.1085467472254673 0.014344317111934174
10 0.0649507068452381 0.0013522729811363784
11 0.07689288843457943 0.0137097502115883
12 0.0345458984375 0.006574927996258623
13 0.0345458984375 0.006574927996258623
14 0.04715757016782408 0.008935198469203815
15 0.08387497236143868 0.0207513471888329
16 0.029194382001768868 0.0016917436420068042
17 0.07315091997663552 0.006711392462581504
18 0.017433598356426886 0.006803191672127351
19 0.017433598356426886 0.006803191672127351
20 0.06231860579731308 0.0019535818325801682
