index stat_dist conf_int99
1 0.06766495614681604 0.005993803105258954
2 0.03914806330315421 0.004038188677509171
3 0.07299514734263658 0.0055788842873299525
4 0.1180345418867371 0.00986276706456634
5 0.10414900869693396 0.01817993832492375
6 0.037276047926682696 0.002886882666535082
7 0.030437719042056076 0.003262769169201859
8 0.08945681014150944 0.0038972233319847574
9 0.13080524948408018 0.016728450246011006
10 0.09151242813974056 0.0026553012631049034
11 0.09467474019752359 0.009847938600894062
12 0.030242775288803318 0.002453097781194843
13 0.030242775288803318 0.002453097781194843
14 0.0896361163843458 0.003948957241309597
15 0.0972900390625 0.009427500025669718
16 0.03017670253537736 0.0037313769062798773
17 0.0319539007739486 0.002557178956651489
18 0.02208321049528302 0.0027264593575403004
19 0.02208321049528302 0.0027264593575403004
20 0.02478492373511905 0.002019203131849798
