index stat_dist conf_int99
1 0.043503095518867926 0.0060743432666807455
2 0.052750053755733946 0.0032309864069597076
3 0.11770802623820754 0.011214039430957161
4 0.0505226117131829 0.0055946933312422
5 0.0922566351489486 0.019149946129023064
6 0.059965313605542456 0.013225486755933038
7 0.04421248525943396 0.003863194479716308
8 0.06482732184579439 0.01246515937473326
9 0.13621351453993055 0.01993974882475691
10 0.08880389178240741 0.01753490139779607
11 0.08634091331845238 0.00936025088450561
12 0.04327795640477594 0.0024490923186739418
13 0.04327795640477594 0.0024490923186739418
14 0.06386004753832547 0.012996890873042786
15 0.08739543410966981 0.01180989469462789
16 0.0424217368071934 0.0033015159527307308
17 0.05256163399174528 0.0043402101109841565
18 0.038719105943341124 0.002565595681442545
19 0.038719105943341124 0.002565595681442545
20 0.05053254599883177 0.0029692723002463545
