index stat_dist_diff conf_int99
5 -0.0768627107658293 0.0036869690524547506
10 -0.06604583798156813 0.00406906226682601
11 -0.06370346449194092 0.002525649557754969
15 -0.06642304233131241 0.00403345358914429
