index stat_dist_diff conf_int99
2 -0.00102432671916175 0.01520830238786441
6 -0.009387774101216148 0.012355718181474672
8 -0.04803164210714282 0.0016552625140221849
14 -0.049111343491811316 0.017451970434068476
