index stat_dist_diff conf_int99
5 -0.06393665040048165 0.0036869690524547506
10 -0.06023675719050998 0.00406906226682601
11 -0.0645192517259088 0.002525649557754969
15 -0.07572771252492355 0.00403345358914429
