index stat_dist_diff conf_int99
2 0.0038258190774931797 0.01520830238786441
6 -0.0016382867204723789 0.012355718181474672
8 -0.06426414155953768 0.0016552625140221849
14 -0.05605447728104601 0.017451970434068476
