index stat_dist_diff conf_int99
5 -0.07120974243600431 0.0036869690524547506
10 -0.0676105376816438 0.00406906226682601
11 -0.05852734324376595 0.002525649557754969
15 -0.06787521840737373 0.00403345358914429
